,title,studio,domestic_gross,foreign_gross,year
1210,R.I.P.D. (Uni.),Uni.,33600000.0,44700000.0,2013
1211,Tiny Times (CL),CL,23500.0,77700000.0,2013
1212,The Book Thief (Fox),Fox,21500000.0,55100000.0,2013
1213,Escape From Planet Earth (Wein.),Wein.,57000000.0,17600000.0,2013
1214,August: Osage County (Wein.),Wein.,37700000.0,36500000.0,2013
1215,The Best Man Holiday (Uni.),Uni.,70500000.0,2300000.0,2013
1216,Young Detective Dee: Rise of the Sea Dragon (WAMCR),WAMCR,87800.0,72200000.0,2013
1217,The Counselor (Fox),Fox,17000000.0,54000000.0,2013
1218,The Call (TriS),TriS,51900000.0,16700000.0,2013
1219,One Direction: This is Us (TriS),TriS,28900000.0,39700000.0,2013
1220,The Grandmaster (Wein.),Wein.,6600000.0,57500000.0,2013
1221,Side Effects (2013) (ORF),ORF,32200000.0,31200000.0,2013
1222,The Host (2013) (ORF),ORF,26600000.0,36700000.0,2013
1223,Runner Runner (Fox),Fox,19300000.0,43400000.0,2013
1224,From Up on Poppy Hill (GK),GK,1000000.0,60000000.0,2013
1225,Kick-Ass 2 (Uni.),Uni.,28800000.0,32000000.0,2013
1226,A Haunted House (ORF),ORF,40000000.0,20100000.0,2013
1227,Beautiful Creatures (2013) (WB),WB,19500000.0,40600000.0,2013
1228,Quartet (Wein.),Wein.,18400000.0,41100000.0,2013
1229,Dallas Buyers Club (Focus),Focus,27300000.0,27900000.0,2013
1230,The Face Reader (PM&E),PM&E,516000.0,54100000.0,2013
1231,Tyler Perry's A Madea Christmas (LGF),LGF,52500000.0,853000.0,2013
1232,Tyler Perry's Temptation: Confessions of a Marriage Counselor (LGF),LGF,52000000.0,1200000.0,2013
1233,Delivery Man (BV),BV,30700000.0,19300000.0,2013
1234,The Berlin File (CJ),CJ,665000.0,48300000.0,2013
1235,The Last Stand (LGF),LGF,12100000.0,36300000.0,2013
1236,21 and Over (Rela.),Rela.,25700000.0,22400000.0,2013
1237,Her (2013) (WB),WB,25600000.0,21800000.0,2013
1238,Tiny Times 2 (CL),CL,43800.0,47200000.0,2013
1239,Texas Chainsaw 3D (LGF),LGF,34300000.0,12900000.0,2013
1240,The Big Wedding (LGF),LGF,21800000.0,24700000.0,2013
1241,Parker (FD),FD,17600000.0,28600000.0,2013
1242,The World's End (Focus),Focus,26000000.0,20100000.0,2013
1243,Grudge Match (WB),WB,29800000.0,15100000.0,2013
1244,Homefront (ORF),ORF,20200000.0,22900000.0,2013
1245,Snitch (LG/S),LG/S,42900000.0,19400000.0,2013
1246,Jobs (ORF),ORF,16100000.0,19800000.0,2013
1247,The Place Beyond the Pines (Focus),Focus,21400000.0,14100000.0,2013
1248,Inside Llewyn Davis (CBS),CBS,13200000.0,19700000.0,2013
1249,Mud (RAtt.),RAtt.,21600000.0,11000000.0,2013
1250,Movie 43 (Rela.),Rela.,8800000.0,23600000.0,2013
1251,Kevin Hart: Let Me Explain (LG/S),LG/S,32200000.0,74000.0,2013
1252,Spring Breakers (A24),A24,14100000.0,17600000.0,2013
1253,New World (2013) (WGUSA),WGUSA,458000.0,31200000.0,2013
1254,Don Jon (Rela.),Rela.,24500000.0,6000000.0,2013
1255,I Give It a Year (Magn.),Magn.,34700.0,28200000.0,2013
1256,Nebraska (Par.),Par.,17700000.0,10000000.0,2013
1257,The Incredible Burt Wonderstone (WB (NL)),WB (NL),22500000.0,4900000.0,2013
1258,Mandela: Long Walk to Freedom (Wein.),Wein.,8300000.0,19000000.0,2013
1259,Khumba (MNE),MNE,1000.0,27200000.0,2013
1260,Dark Skies (W/Dim.),W/Dim.,17400000.0,9000000.0,2013
1261,Enough Said (FoxS),FoxS,17600000.0,7700000.0,2013
1262,Trance (FoxS),FoxS,2300000.0,21900000.0,2013
1263,"The Way, Way Back (FoxS)",FoxS,21500000.0,1700000.0,2013
1264,Kon-Tiki (Wein.),Wein.,1500000.0,21300000.0,2013
1265,Baggage Claim (FoxS),FoxS,21600000.0,887000.0,2013
1266,Diana (EOne),EOne,335000.0,21400000.0,2013
1267,The Great Beauty (Jan.),Jan.,2900000.0,18500000.0,2013
1269,The Sapphires (Wein.),Wein.,2500000.0,18000000.0,2013
1270,Broken City (Fox),Fox,19700000.0,19400000.0,2013
1271,The Company You Keep (SPC),SPC,5100000.0,14500000.0,2013
1272,The Bling Ring (A24),A24,5800000.0,13300000.0,2013
1273,You're Next (LGF),LGF,18500000.0,19400000.0,2013
1274,Dead Man Down (FD),FD,10900000.0,7200000.0,2013
1275,Admission (Focus),Focus,18000000.0,19400000.0,2013
1276,Fruitvale Station (Wein.),Wein.,16100000.0,1300000.0,2013
1277,Battle of the Year (SGem),SGem,8900000.0,7700000.0,2013
1278,Out of the Furnace (Rela.),Rela.,11300000.0,4300000.0,2013
1279,Billy and Buddy (Distrib.),Distrib.,900.0,15200000.0,2013
1280,The Last Exorcism Part II (CBS),CBS,15200000.0,19400000.0,2013
1281,Machete Kills (ORF),ORF,8000000.0,7000000.0,2013
1282,Journey to the South Pacific (Imax),Imax,7600000.0,6500000.0,2013
1283,Paranoia (Rela.),Rela.,7400000.0,6400000.0,2013
1284,All Is Lost (RAtt.),RAtt.,6300000.0,7400000.0,2013
1285,Puella Magi Madoka Magica the Movie: Rebellion (Elev.),Elev.,376000.0,12600000.0,2013
1286,Stoker (FoxS),FoxS,1700000.0,10400000.0,2013
1287,In the House (Cohen),Cohen,390000.0,11500000.0,2013
1288,I'm So Excited (SPC),SPC,1400000.0,10400000.0,2013
1289,Haute Cuisine (Wein.),Wein.,218000.0,11200000.0,2013
1290,Before Midnight (SPC),SPC,8100000.0,3100000.0,2013
1291,Only God Forgives (RTWC),RTWC,779000.0,9900000.0,2013
1292,The Past (SPC),SPC,1300000.0,9300000.0,2013
1293,Love is All You Need (SPC),SPC,1600000.0,8400000.0,2013
1294,Bullet to the Head (WB),WB,9500000.0,19400000.0,2013
1295,Tyler Perry Presents Peeples (LGF),LGF,9200000.0,130000.0,2013
1296,Jerusalem (NGE),NGE,8000000.0,1300000.0,2013
1297,The Fifth Estate (BV),BV,3300000.0,5300000.0,2013
1298,Upside Down (MNE),MNE,105000.0,8000000.0,2013
1299,Metallica Through the Never (PH),PH,3400000.0,4600000.0,2013
1300,Pulling Strings (LGF),LGF,5800000.0,2000000.0,2013
1301,Black Nativity (FoxS),FoxS,7000000.0,436000.0,2013
1302,Blue Is the Warmest Color (IFC),IFC,2200000.0,5200000.0,2013
1303,Unfinished Song (Wein.),Wein.,1700000.0,5300000.0,2013
1304,The Angels' Share (IFC),IFC,347000.0,6700000.0,2013
1305,The Spectacular Now (A24),A24,6900000.0,19400000.0,2013
1306,The Sweeney (EOne),EOne,26700.0,6300000.0,2013
1307,Believe (ORF),ORF,6200000.0,19400000.0,2013
1309,Closed Circuit (Focus),Focus,5800000.0,19400000.0,2013
1310,Populaire (Wein.),Wein.,179000.0,5300000.0,2013
1311,Broken Circle Breakdown (Trib.),Trib.,175000.0,5300000.0,2013
1312,Fists of Legend (CJ),CJ,134000.0,5300000.0,2013
1313,Chennai Express (UTV),UTV,5300000.0,19400000.0,2013
1314,20 Feet from Stardom (RTWC),RTWC,4900000.0,19400000.0,2013
1315,Oldboy (2013) (FD),FD,2200000.0,2700000.0,2013
1316,Commitment (WGUSA),WGUSA,76500.0,4500000.0,2013
1317,White Elephant (Strand),Strand,8900.0,4400000.0,2013
1318,Much Ado About Nothing (2013) (RAtt.),RAtt.,4300000.0,19400000.0,2013
1319,Frances Ha (IFC),IFC,4099999.0,19400000.0,2013
1320,You Will Be My Son (Cohen),Cohen,285000.0,3600000.0,2013
1321,Yeh Jawaani Hai Deewani (Eros),Eros,3800000.0,19400000.0,2013
1322,Pieta (Drft.),Drft.,22100.0,3600000.0,2013
1323,Mental (Da.),Da.,17700.0,3600000.0,2013
1324,The To-Do List (CBS),CBS,3500000.0,74600.0,2013
1325,Mr. Nobody (Magn.),Magn.,3600.0,3500000.0,2013
1326,Emperor (RAtt.),RAtt.,3300000.0,19400000.0,2013
1327,Stand Up Guys (LGF),LGF,3300000.0,19400000.0,2013
1328,In a World (RAtt.),RAtt.,3000000.0,19400000.0,2013
1329,Ram-Leela (Eros),Eros,2700000.0,19400000.0,2013
1330,Capital (Cohen),Cohen,102000.0,2400000.0,2013
1331,The East (FoxS),FoxS,2300000.0,99700.0,2013
1332,I'm In Love With a Church Girl (HTR),HTR,2400000.0,19400000.0,2013
1333,No (2013) (SPC),SPC,2300000.0,19400000.0,2013
1334,Renoir (Gold.),Gold.,2300000.0,19400000.0,2013
1335,The Christmas Candle (ELS),ELS,2300000.0,19400000.0,2013
1336,Reality (2013) (Osci.),Osci.,72600.0,2200000.0,2013
1337,Krrish 3 (Eros),Eros,2200000.0,19400000.0,2013
1338,Austenland (SPC),SPC,2200000.0,19400000.0,2013
1339,The Sorcerer and the White Snake (Magn.),Magn.,18800.0,2100000.0,2013
1341,The Iceman (2013) (MNE),MNE,2000000.0,19400000.0,2013
1343,Fill the Void (SPC),SPC,1800000.0,19400000.0,2013
1344,Starbuck (U.S. only) (E1),E1,340000.0,1300000.0,2013
1345,Bhaag Milkha Bhaag (Relbig.),Relbig.,1600000.0,19400000.0,2013
1346,Therese (MPI),MPI,102000.0,1500000.0,2013
1347,Stories We Tell (RAtt.),RAtt.,1600000.0,19400000.0,2013
1348,Lovelace (RTWC),RTWC,357000.0,1200000.0,2013
1349,Race 2 (UTV),UTV,1600000.0,19400000.0,2013
1350,Disconnect (LD),LD,1400000.0,19400000.0,2013
1351,Girl Most Likely (RAtt.),RAtt.,1400000.0,19400000.0,2013
1352,Wadjda (U.S. only) (SPC),SPC,1300000.0,19400000.0,2013
1353,The Kings of Summer (CBS),CBS,1300000.0,19400000.0,2013
1354,The Invisible Woman (SPC),SPC,1200000.0,19400000.0,2013
1355,Violeta Went to Heaven (KL),KL,21500.0,1200000.0,2013
1356,Romeo and Juliet (2013) (Rela.),Rela.,1200000.0,19400000.0,2013
1357,Still Mine (Gold.),Gold.,1200000.0,19400000.0,2013
1358,The Wall (2013) (MBox),MBox,38700.0,1100000.0,2013
1359,Kai Po Che (UTV),UTV,1100000.0,19400000.0,2013
1360,What Maisie Knew (MNE),MNE,1100000.0,19400000.0,2013
1361,Thanks for Sharing (RAtt.),RAtt.,1100000.0,19400000.0,2013
1362,Ain't Them Bodies Saints (IFC),IFC,397000.0,635000.0,2013
1363,Kill Your Darlings (SPC),SPC,1000000.0,19400000.0,2013
1364,Short Term 12 (Cdgm.),Cdgm.,1000000.0,19400000.0,2013
1365,Ginger & Rosa (A24),A24,1000000.0,19400000.0,2013
1366,Lore (MBox),MBox,970000.0,19400000.0,2013
1367,Raanjhana (Eros),Eros,903000.0,19400000.0,2013
1369,Generation Iron (TVC),TVC,850000.0,19400000.0,2013
1370,The Monk (ATO),ATO,13500.0,794000.0,2013
1371,Satyagraha (UTV),UTV,739000.0,19400000.0,2013
1372,Hannah Arendt (Zeit.),Zeit.,717000.0,19400000.0,2013
1373,Besharam (Relbig.),Relbig.,680000.0,19400000.0,2013
1374,Salinger (Wein.),Wein.,584000.0,67000.0,2013
1375,The Hunt (Magn.),Magn.,613000.0,19400000.0,2013
1376,Walking the Camino: Six Ways to Santiago (FEF),FEF,613000.0,19400000.0,2013
1377,To The Wonder (Magn.),Magn.,588000.0,19400000.0,2013
1378,Lootera (Eros),Eros,582000.0,19400000.0,2013
1379,Museum Hours (CGld),CGld,561000.0,19400000.0,2013
1380,The Reluctant Fundamentalist (IFC),IFC,553000.0,19400000.0,2013
1381,You Ain't Seen Nothin' Yet (KL),KL,18900.0,488000.0,2013
1382,The Inevitable Defeat of Mister and Pete (LGF),LGF,495000.0,19400000.0,2013
1383,Act of Killing (Drft.),Drft.,487000.0,19400000.0,2013
1384,Sound City (Vari.),Vari.,423000.0,19400000.0,2013
1385,Shadow Dancer (Magn.),Magn.,101000.0,319000.0,2013
1386,A Hijacking (Magn.),Magn.,414000.0,19400000.0,2013
1387,Grand Masti (Eros),Eros,414000.0,19400000.0,2013
1388,Phata Poster Nikla Hero (Eros),Eros,411000.0,19400000.0,2013
1389,The Armstrong Lie (SPC),SPC,383000.0,19400000.0,2013
1390,Tai Chi Hero (WGUSA),WGUSA,35100.0,347000.0,2013
1391,At Any Price (SPC),SPC,381000.0,19400000.0,2013
1392,Shootout at Wadala (Eros),Eros,370000.0,19400000.0,2013
1393,Gori Tere Pyaar Mein (Relbig.),Relbig.,342000.0,19400000.0,2013
1394,Adore (EXCL),EXCL,319000.0,19400000.0,2013
1395,A Bottle in the Gaza Sea (FM),FM,5900.0,306000.0,2013
1396,Go Goa Gone (Eros),Eros,298000.0,19400000.0,2013
1397,Blancanieves (Cohen),Cohen,280000.0,19400000.0,2013
1398,Himmatwala (UTV),UTV,271000.0,19400000.0,2013
1399,Great Expectations (2013) (MSF),MSF,259000.0,19400000.0,2013
1400,The Silence (MBox),MBox,100000.0,132000.0,2013
1401,Singh Saab The Great (Eros),Eros,226000.0,19400000.0,2013
1402,ABCD (Any Body Can Dance) (UTV),UTV,222000.0,19400000.0,2013
1403,Arthur Newman (Cdgm.),Cdgm.,208000.0,19400000.0,2013
1404,Ghanchakkar (UTV),UTV,203000.0,19400000.0,2013
1405,Midnight's Children (P/108),P/108,190000.0,19400000.0,2013
1406,R... Rajkumar (Eros),Eros,167000.0,19400000.0,2013
1407,We Steal Secrets: The Story of Wikileaks (FCW),FCW,166000.0,19400000.0,2013
1408,The Patience Stone (SPC),SPC,149000.0,19400000.0,2013
1409,Rangeelay (Eros),Eros,148000.0,19400000.0,2013
1410,Drug War (Vari.),Vari.,128000.0,19400000.0,2013
1411,Beyond the Hills (IFC),IFC,125000.0,19400000.0,2013
1412,Storm Surfers 3D (XL),XL,117000.0,19400000.0,2013
1413,Yossi (Strand),Strand,117000.0,19400000.0,2013
1414,Spinning Plates (TFA),TFA,112000.0,19400000.0,2013
1415,Ek Thi Daayan (Eros),Eros,112000.0,19400000.0,2013
1416,The English Teacher (Cdgm.),Cdgm.,105000.0,19400000.0,2013
1417,Man of Tai Chi (RTWC),RTWC,100000.0,19400000.0,2013
1418,Passion (EOne),EOne,92200.0,19400000.0,2013
1419,Byzantium (IFC),IFC,89200.0,19400000.0,2013
1420,The Rooftop (WGUSA),WGUSA,85800.0,19400000.0,2013
1421,We Are What We Are (EOne),EOne,81400.0,19400000.0,2013
1422,Stuck in Love (MNE),MNE,81100.0,19400000.0,2013
1423,More Than Honey (KL),KL,79800.0,19400000.0,2013
1424,Caesar Must Die (AF),AF,76900.0,19400000.0,2013
1425,Leviathan (2013) (CGld),CGld,76200.0,19400000.0,2013
1426,No One Lives (Anch.),Anch.,74900.0,19400000.0,2013
1427,War Witch (Trib.),Trib.,70500.0,19400000.0,2013
1428,The Pervert's Guide to Ideology (Zeit.),Zeit.,68000.0,19400000.0,2013
1429,My Lucky Star (CL),CL,64400.0,19400000.0,2013
1430,Becoming Traviata (Distrib.),Distrib.,62700.0,19400000.0,2013
1431,Sightseers (IFC),IFC,61800.0,19400000.0,2013
1432,The Canyons (IFC),IFC,56800.0,19400000.0,2013
1433,Table No. 21 (Eros),Eros,46700.0,19400000.0,2013
1434,Wish You Were Here (2013) (EOne),EOne,46300.0,19400000.0,2013
1435,A Glimpse Inside the Mind of Charles Swan III (A24),A24,45400.0,19400000.0,2013
1436,The We and the I (P/108),P/108,42200.0,19400000.0,2013
1437,Killing Season (MNE),MNE,39900.0,19400000.0,2013
1438,Post Tenebras Lux (Strand),Strand,39200.0,19400000.0,2013
1439,Rising From Ashes (FRun),FRun,38600.0,19400000.0,2013
1440,Berberian Sound Studio (IFC),IFC,38500.0,19400000.0,2013
1441,Ip Man: The Final Fight (WGUSA),WGUSA,37900.0,19400000.0,2013
1442,Redemption (2013) (RAtt.),RAtt.,36900.0,19400000.0,2013
1443,Camille Claudel 1915 (KL),KL,35300.0,19400000.0,2013
1444,Bastards (IFC),IFC,24500.0,19400000.0,2013
1445,Paradise: Love (Strand),Strand,24300.0,19400000.0,2013
1446,Our Children (Distrib.),Distrib.,23200.0,19400000.0,2013
1447,V/H/S/2 (Magn.),Magn.,21800.0,19400000.0,2013
1448,The Look of Love (IFC),IFC,21300.0,19400000.0,2013
1449,The Painting (2013) (GK),GK,21000.0,19400000.0,2013
1450,Terraferma (Cohen),Cohen,20000.0,19400000.0,2013
1451,Love and Honor (2013) (IFC),IFC,19700.0,19400000.0,2013
1452,Nostalghia (KL),KL,18800.0,19400000.0,2013
1453,Casting By (SD),SD,18200.0,19400000.0,2013
1454,Violet & Daisy (Cdgm.),Cdgm.,17200.0,19400000.0,2013
1455,Jayne Mansfield's Car (Anch.),Anch.,14800.0,19400000.0,2013
1456,A Wedding Invitation (CJ),CJ,14400.0,19400000.0,2013
1457,Red Obsession (A23),A23,13200.0,19400000.0,2013
1458,The Selfish Giant (IFC),IFC,12200.0,19400000.0,2013
1459,Charlie Countryman (MNE),MNE,11700.0,19400000.0,2013
1460,Just Like a Woman (Cohen),Cohen,11400.0,19400000.0,2013
1461,So Young (CL),CL,11200.0,19400000.0,2013
1462,In the Name Of (FM),FM,9900.0,19400000.0,2013
1463,InchAllah (U.S. only) (EOne),EOne,9800.0,19400000.0,2013
1464,Welcome to the Punch (IFC),IFC,9700.0,19400000.0,2013
1465,Clandestine Childhood (IFC),IFC,9000.0,19400000.0,2013
1466,Argento's Dracula 3D (IFC),IFC,8100.0,19400000.0,2013
1467,Finding Mr. Right (CL),CL,6900.0,19400000.0,2013
1468,Paradise: Hope (Strand),Strand,6700.0,19400000.0,2013
1469,Paradise: Faith (Strand),Strand,6500.0,19400000.0,2013
1470,The Guillotines (WGUSA),WGUSA,5300.0,19400000.0,2013
1471,The Stroller Strategy (Rialto),Rialto,3500.0,19400000.0,2013
1472,What Richard Did (Trib.),Trib.,2700.0,19400000.0,2013
1473,Caught in the Web (Vita.),Vita.,1100.0,19400000.0,2013
1474,I Spit on Your Grave 2 (Anch.),Anch.,800.0,19400000.0,2013
1475,Into the White (Magn.),Magn.,700.0,19400000.0,2013
1476,Storage 24 (Magn.),Magn.,100.0,19400000.0,2013
1477,Transformers: Age of Extinction (Par.),Par.,245400000.0,858600000.0,2014
1478,The Hobbit: The Battle of the Five Armies (WB (NL)),WB (NL),255100000.0,700900000.0,2014
1479,Guardians of the Galaxy (BV),BV,333200000.0,440200000.0,2014
1480,Maleficent (BV),BV,241400000.0,517100000.0,2014
1481,The Hunger Games: Mockingjay - Part 1 (LGF),LGF,337100000.0,418200000.0,2014
1482,X-Men: Days of Future Past (Fox),Fox,233900000.0,513900000.0,2014
1483,Captain America: The Winter Soldier (BV),BV,259800000.0,454500000.0,2014
1484,Dawn of the Planet of the Apes (Fox),Fox,208500000.0,502100000.0,2014
1485,The Amazing Spider-Man 2 (Sony),Sony,202900000.0,506100000.0,2014
1486,Interstellar (Par.),Par.,188000000.0,489400000.0,2014
1487,Big Hero 6 (BV),BV,222500000.0,435300000.0,2014
1488,How to Train Your Dragon 2 (Fox),Fox,177000000.0,444500000.0,2014
1489,American Sniper (WB),WB,350100000.0,197300000.0,2014
1490,Godzilla (2014) (WB),WB,200700000.0,328400000.0,2014
1491,Rio 2 (Fox),Fox,131500000.0,368600000.0,2014
1492,Teenage Mutant Ninja Turtles (2014) (Par.),Par.,191200000.0,302100000.0,2014
1493,The LEGO Movie (WB),WB,257800000.0,211400000.0,2014
1494,Lucy (Uni.),Uni.,126700000.0,336700000.0,2014
1495,Penguins of Madagascar (Fox),Fox,83400000.0,289700000.0,2014
1496,Edge of Tomorrow (WB),WB,100200000.0,270300000.0,2014
1497,Gone Girl (Fox),Fox,167800000.0,201600000.0,2014
1498,Night at the Museum: Secret of the Tomb (Fox),Fox,113700000.0,249500000.0,2014
1499,Noah (Par.),Par.,101200000.0,261399999.0,2014
1500,The Maze Runner (Fox),Fox,102400000.0,245900000.0,2014
1501,300: Rise of An Empire (WB),WB,106600000.0,231000000.0,2014
1502,22 Jump Street (Sony),Sony,191700000.0,139600000.0,2014
1503,The Fault in our Stars (Fox),Fox,124900000.0,182300000.0,2014
1504,Divergent (LG/S),LG/S,150900000.0,137900000.0,2014
1505,Mr. Peabody & Sherman (Fox),Fox,111500000.0,164200000.0,2014
1506,Neighbors (Uni.),Uni.,150200000.0,120500000.0,2014
1507,Exodus: Gods and Kings (Fox),Fox,65000000.0,203200000.0,2014
1508,Annabelle (WB (NL)),WB (NL),84300000.0,172800000.0,2014
1509,Hercules (2014) (Par.),Par.,72700000.0,172100000.0,2014
1510,RoboCop (2014) (Sony),Sony,58600000.0,184100000.0,2014
1511,The Imitation Game (Wein.),Wein.,91100000.0,142400000.0,2014
1512,Non-Stop (Uni.),Uni.,92200000.0,130600000.0,2014
1513,Dracula Untold (Uni.),Uni.,56300000.0,160800000.0,2014
1514,The Expendables 3 (LGF),LGF,39300000.0,175300000.0,2014
1515,Into the Woods (BV),BV,128000000.0,85100000.0,2014
1516,Fury (2014) (Sony),Sony,85800000.0,126000000.0,2014
1517,Journey to the West (Magn.),Magn.,18100.0,205600000.0,2014
1518,Need for Speed (BV),BV,43600000.0,159700000.0,2014
1519,The Other Woman (2014) (Fox),Fox,83900000.0,112800000.0,2014
1520,The Equalizer (Sony),Sony,101500000.0,90800000.0,2014
1521,Breakup Buddies (CL),CL,778000.0,188200000.0,2014
1522,The Grand Budapest Hotel (FoxS),FoxS,59300000.0,115500000.0,2014
1523,Dumb and Dumber To (Uni.),Uni.,86200000.0,83600000.0,2014
1524,Unbroken (Uni.),Uni.,115600000.0,47800000.0,2014
1525,Into The Storm (WB (NL)),WB (NL),47600000.0,114100000.0,2014
1526,The Monuments Men (Sony),Sony,78000000.0,77000000.0,2014
1527,Ride Along (Uni.),Uni.,134900000.0,19500000.0,2014
1528,Planes: Fire & Rescue (BV),BV,59200000.0,92200000.0,2014
1529,Let's Be Cops (Fox),Fox,82400000.0,55800000.0,2014
1530,Jack Ryan: Shadow Recruit (Par.),Par.,50600000.0,84900000.0,2014
1531,Annie (2014) (Sony),Sony,85900000.0,47900000.0,2014
1532,Blended (WB),WB,46300000.0,81700000.0,2014
1533,Sex Tape (Sony),Sony,38500000.0,87500000.0,2014
1534,The Theory of Everything (Focus),Focus,35900000.0,87800000.0,2014
1535,The Nut Job (ORF),ORF,64300000.0,56600000.0,2014
1536,The Wind Rises (BV),BV,5200000.0,112700000.0,2014
1537,Pompeii (TriS),TriS,23200000.0,94600000.0,2014
1538,The Admiral: Roaring Currents (CJ),CJ,2600000.0,109600000.0,2014
1539,The Purge: Anarchy (Uni.),Uni.,72000000.0,40000000.0,2014
1540,The Boxtrolls (Focus),Focus,50800000.0,58400000.0,2014
1541,Horrible Bosses 2 (WB),WB,54400000.0,53200000.0,2014
1542,Ouija (Uni.),Uni.,50900000.0,52700000.0,2014
1543,Birdman (FoxS),FoxS,42300000.0,60900000.0,2014
1544,Transcendence (WB),WB,23000000.0,80000000.0,2014
1545,"Alexander and the Terrible, Horrible, No Good, Very Bad Day (BV)",BV,67000000.0,34400000.0,2014
1546,Heaven is for Real (TriS),TriS,91400000.0,9900000.0,2014
1547,Tammy (WB (NL)),WB (NL),84500000.0,16000000.0,2014
1548,P.K. (UTV),UTV,10600000.0,89800000.0,2014
1549,The Book of Life (2014) (Fox),Fox,50200000.0,49600000.0,2014
1550,Paranormal Activity: The Marked Ones (Par.),Par.,32500000.0,58400000.0,2014
1551,The Hundred-Foot Journey (BV),BV,54200000.0,34600000.0,2014
1552,John Wick (LG/S),LG/S,43000000.0,45700000.0,2014
1553,Deliver Us From Evil (SGem),SGem,30600000.0,57400000.0,2014
1554,A Million Ways to Die in the West (Uni.),Uni.,43100000.0,44100000.0,2014
1555,Snowpiercer (RTWC),RTWC,4600000.0,82200000.0,2014
1556,Step Up All In (LG/S),LG/S,14900000.0,71300000.0,2014
1557,The Judge (WB),WB,47100000.0,37300000.0,2014
1558,Muppets Most Wanted (BV),BV,51200000.0,29200000.0,2014
1559,If I Stay (WB (NL)),WB (NL),50500000.0,28400000.0,2014
1560,"I, Frankenstein (LGF)",LGF,19100000.0,52100000.0,2014
1561,The Attorney (WGUSA),WGUSA,557000.0,70000000.0,2014
1562,Think Like a Man Too (SGem),SGem,65200000.0,5000000.0,2014
1563,Brick Mansions (Rela.),Rela.,20400000.0,48500000.0,2014
1564,Stalingrad (2014) (Sony),Sony,1000000.0,67099999.0,2014
1565,Son of God (Fox),Fox,59700000.0,8100000.0,2014
1566,Jersey Boys (WB),WB,47000000.0,20600000.0,2014
1567,The Giver (Wein.),Wein.,45100000.0,21900000.0,2014
1568,Selma (Par.),Par.,52100000.0,14700000.0,2014
1569,God's Not Dead (Free),Free,60800000.0,3900000.0,2014
1570,Thunder and the House of Magic! (Shout!),Shout!,4100.0,64200000.0,2014
1571,Begin Again (Wein.),Wein.,16200000.0,47300000.0,2014
1572,The Legend of Hercules (LG/S),LG/S,18800000.0,42400000.0,2014
1573,Evangelion: 3.0 You Can (Not) Redo (Elev.),Elev.,175000.0,60300000.0,2014
1574,Dolphin Tale 2 (WB),WB,42000000.0,15800000.0,2014
1575,St. Vincent (Wein.),Wein.,44100000.0,10700000.0,2014
1576,No Good Deed (2014) (SGem),SGem,52500000.0,1800000.0,2014
1577,A Walk Among the Tombstones (Uni.),Uni.,26300000.0,26900000.0,2014
